,TIME,POSICAO,NOME,PONTUACAO,RODADA,G,A,FT,FD,FF,FS,SG,DS,DE,DP,PS,PP,PC,PI,I,GC,GS,FC,CV,CA,ADVERSARIO,CASA,FORA
1206,Cuiabá,Meia,Ceppelini,3.0,4,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,América-MG,0,1
1207,Internacional,Atacante,Luiz Adriano,0.8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,0,1
1208,Athlético-PR,Meia,Fernandinho,3.4,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,4,0,1,Flamengo,1,0
1209,Internacional,Zagueiro,Mercado,2.5,4,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,São Paulo,0,1
1210,Fluminense,Lateral,Samuel Xavier,-0.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vasco,1,0
1211,Grêmio,Zagueiro,Bruno Alves,0.7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bragantino,1,0
1212,Goiás,Atacante,Guilherme Marques,1.8,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,Palmeiras,1,0
1213,América-MG,Atacante,Aloísio,14.3,4,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,1,0
1214,Bahia,Atacante,Everaldo,1.6,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Coritiba,1,0
1215,Internacional,Lateral,Renê,4.8,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,0,1
1216,Cuiabá,Atacante,Jonathan Cafu,2.4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,0,1
1217,Cruzeiro,Meia,Ramiro,6.9,4,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,Santos,1,0
1218,Fluminense,Meia,Thiago Santos,1.4,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Vasco,1,0
1219,Botafogo,Zagueiro,Víctor Cuesta,6.2,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,1,0
1220,Fortaleza,Atacante,Silvio Romero,4.1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Corinthians,0,1
1221,Cuiabá,Meia,Filipe Augusto,5.8,4,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,4,0,0,América-MG,0,1
1222,Fluminense,Atacante,Cano,5.4,4,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,Vasco,1,0
1223,Grêmio,Meia,Lucas Silva,0.9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Bragantino,1,0
1224,Coritiba,Atacante,Zé Roberto,3.1,4,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Bahia,0,1
1225,Fortaleza,Meia,Yago Pikachu,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,0,1
1226,São Paulo,Atacante,Luciano,5.5,4,1,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,Internacional,1,0
1227,Santos,Meia,Lucas Lima,-0.1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Cruzeiro,0,1
1228,Palmeiras,Zagueiro,Luan,8.4,4,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,Goiás,0,1
1229,Vasco,Meia,Jair,2.4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,Fluminense,0,1
1230,Bahia,Meia,Lucas Mugni,-0.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Coritiba,1,0
1231,Palmeiras,Lateral,Mayke,3.4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,Goiás,0,1
1232,São Paulo,Meia,Alisson,0.9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Internacional,1,0
1233,Cruzeiro,Atacante,Henrique Dourado,0.1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,Santos,1,0
1234,América-MG,Meia,Juninho,4.1,4,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Cuiabá,1,0
1235,Palmeiras,Meia,Zé Rafael,6.6,4,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,5,0,1,Goiás,0,1
1236,Fortaleza,Lateral,Tinga,2.0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,Corinthians,0,1
1237,Goiás,Goleiro,Marcelo Rangel,-2.0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,Palmeiras,1,0
1238,Athlético-PR,Técnico,Paulo Turra,5.65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,1,0
1239,São Paulo,Meia,Wellington Rato,-1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Internacional,1,0
1240,Vasco,Técnico,Maurício Barbieri,3.69,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,0,1
1241,Flamengo,Atacante,Gabriel,10.2,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Athlético-PR,0,1
1242,Atlético-MG,Meia,Patrick,1.7,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,0,1
1243,Flamengo,Zagueiro,Léo Pereira,-0.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Athlético-PR,0,1
1244,Botafogo,Atacante,Tiquinho Soares,-0.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Atlético-MG,1,0
1245,Atlético-MG,Zagueiro,Jemerson,-0.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Botafogo,0,1
1246,Goiás,Zagueiro,Bruno Melo,1.2,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Palmeiras,1,0
1247,Fortaleza,Atacante,Romarinho,1.3,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,0,1
1248,Bragantino,Meia,Lucas Evangelista,7.0,4,0,0,0,1,1,4,0,3,0,0,0,0,0,0,0,0,0,2,0,0,Grêmio,0,1
1249,Bahia,Goleiro,Marcos Felipe,3.0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,Coritiba,1,0
1250,Santos,Goleiro,João Paulo,-1.0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,Cruzeiro,0,1
1251,Vasco,Zagueiro,Léo,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,0,1
1252,Atlético-MG,Meia,Hyoran,1.5,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Botafogo,0,1
1253,América-MG,Meia,Alê,-1.7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,Cuiabá,1,0
1254,Goiás,Lateral,Sander,7.0,4,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,1,0,0,Palmeiras,1,0
1255,Coritiba,Lateral,Victor Luis,-3.2,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,1,Bahia,0,1
1256,Botafogo,Meia,Tchê Tchê,0.6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Atlético-MG,1,0
1257,Cruzeiro,Meia,Richard Coelho,0.6,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,Santos,1,0
1258,Flamengo,Atacante,Everton,7.6,4,0,0,0,1,1,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,Athlético-PR,0,1
1259,Coritiba,Atacante,Rodrigo Pinho,1.5,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bahia,0,1
1260,Coritiba,Meia,Boschilia,10.1,4,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,Bahia,0,1
1261,América-MG,Lateral,Marlon,-1.4,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,1,Cuiabá,1,0
1262,Vasco,Goleiro,Léo Jardim,6.0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,Fluminense,0,1
1263,Grêmio,Meia,Nathan,0.2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Bragantino,1,0
1264,Goiás,Atacante,Matheus Peixoto,3.1,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Palmeiras,1,0
1265,Athlético-PR,Zagueiro,Pedro Henrique,1.2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,1,0
1266,Internacional,Meia,Carlos de Pena,7.0,4,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,São Paulo,0,1
1267,Santos,Zagueiro,Messias,0.1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Cruzeiro,0,1
1268,Bahia,Meia,Thaciano,5.2,4,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,Coritiba,1,0
1269,Cruzeiro,Meia,Neto Moura,1.2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Santos,1,0
1270,Bahia,Meia,Yago Felipe,0.8,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,Coritiba,1,0
1271,Atlético-MG,Zagueiro,Mauricio Lemos,0.5,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,1,Botafogo,0,1
1272,Flamengo,Meia,Arrascaeta,0.9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Athlético-PR,0,1
1273,Cuiabá,Zagueiro,Alan Empereur,0.7,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,América-MG,0,1
1274,Botafogo,Técnico,Luís Castro,8.68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,1,0
1275,Corinthians,Atacante,Ángel Romero,1.7,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,1,0
1276,Flamengo,Lateral,Ayrton Lucas,3.4,4,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,Athlético-PR,0,1
1277,Coritiba,Meia,Marcelino Moreno,0.5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,0,1
1278,América-MG,Zagueiro,Iago Maidana,-0.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,Cuiabá,1,0
1279,Cruzeiro,Lateral,William,4.9,4,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,2,0,1,Santos,1,0
1280,Flamengo,Meia,Thiago Maia,1.2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,0,1
1281,Cuiabá,Atacante,Iury Castilho,4.6,4,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,0,1
1282,São Paulo,Atacante,Calleri,4.9,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Internacional,1,0
1283,Grêmio,Meia,Cristaldo,15.1,4,1,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,1,0
1284,Corinthians,Atacante,Róger Guedes,9.0,4,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,1,0
1285,Grêmio,Atacante,Everton Galdino,6.7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Bragantino,1,0
1286,Santos,Atacante,Mendoza,3.8,4,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Cruzeiro,0,1
1287,Fortaleza,Lateral,Bruno Pacheco,-0.7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,Corinthians,0,1
1288,Bahia,Meia,Rezende,5.7,4,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,2,0,0,Coritiba,1,0
1289,Goiás,Atacante,Diego Gonçalves,1.0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Palmeiras,1,0
1290,Flamengo,Zagueiro,Fabrício Bruno,2.9,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,0,1
1291,América-MG,Atacante,Everaldo,7.5,4,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,Cuiabá,1,0
1292,Botafogo,Goleiro,Lucas Perri,6.0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,1,0
1293,Flamengo,Meia,Erick Pulgar,2.2,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,1,Athlético-PR,0,1
1294,São Paulo,Zagueiro,Arboleda,7.4,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,1,0
1295,Palmeiras,Atacante,Rony,1.1,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Goiás,0,1
1296,Botafogo,Zagueiro,Adryelson,5.9,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Atlético-MG,1,0
1297,Cruzeiro,Meia,Matheus Jussa,-1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Santos,1,0
1298,Cruzeiro,Lateral,Marlon,6.0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Santos,1,0
1299,Fluminense,Zagueiro,Nino,5.3,4,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vasco,1,0
1300,Bahia,Zagueiro,David Duarte,8.3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,Coritiba,1,0
1301,Atlético-MG,Atacante,Pavón,2.8,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,0,1
1302,Santos,Técnico,Odair Hellmann,3.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cruzeiro,0,1
1303,Coritiba,Zagueiro,Bruno Viana,-1.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Bahia,0,1
1304,Cuiabá,Atacante,Deyverson,-0.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,América-MG,0,1
1305,Cruzeiro,Atacante,Bruno Rodrigues,3.2,4,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Santos,1,0
1306,Cruzeiro,Meia,Mateus Vital,1.0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,1,0
1307,Internacional,Atacante,Wanderson,2.2,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,0,1
1308,América-MG,Meia,Benítez,6.6,4,0,0,1,1,0,2,0,2,0,0,0,0,0,0,1,0,0,3,0,0,Cuiabá,1,0
1309,Santos,Lateral,Gabriel Inocêncio,0.1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,Cruzeiro,0,1
1310,Botafogo,Meia,Marlon Freitas,4.5,4,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Atlético-MG,1,0
1311,América-MG,Lateral,Marcinho,2.3,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,Cuiabá,1,0
1312,Internacional,Goleiro,Keiller,6.0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,São Paulo,0,1
1313,Bragantino,Meia,Matheus Fernandes,12.7,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Grêmio,0,1
1314,Palmeiras,Meia,Raphael Veiga,12.8,4,1,0,0,1,3,2,0,2,0,0,0,0,0,0,0,0,0,4,0,1,Goiás,0,1
1315,Cruzeiro,Zagueiro,Oliveira,-0.8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Santos,1,0
1316,São Paulo,Meia,Jhegson Méndez,1.2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,1,0
1317,Atlético-MG,Meia,Battaglia,2.9,4,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,Botafogo,0,1
1318,Atlético-MG,Técnico,Eduardo Coudet,2.41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,0,1
1319,Botafogo,Meia,Lucas Fernandes,0.3,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Atlético-MG,1,0
1320,Bragantino,Lateral,Juninho Capixaba,11.9,4,0,1,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,4,0,0,Grêmio,0,1
1321,Cuiabá,Meia,Raniele,2.9,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,0,1
1322,América-MG,Meia,Lucas Kal,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,1,0
1323,Palmeiras,Atacante,Artur,8.5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Goiás,0,1
1324,Cruzeiro,Meia,Machado,1.2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,1,0
1325,Fluminense,Meia,Lima,12.9,4,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Vasco,1,0
1326,Internacional,Lateral,Bustos,5.4,4,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,0,1
1327,Goiás,Atacante,Alesson,1.2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,1,0
1328,Bahia,Lateral,Matheus Bahia,1.5,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0,Coritiba,1,0
1329,Internacional,Zagueiro,Vitão,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,0,1
1330,Coritiba,Lateral,Marcos Vinícius,0.1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bahia,0,1
1331,Athlético-PR,Meia,Erick,11.7,4,1,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,4,0,1,Flamengo,1,0
1332,Vasco,Atacante,Pedro Raul,8.5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,0,1
1333,Bahia,Zagueiro,Kanu,1.4,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Coritiba,1,0
1334,Botafogo,Lateral,Di Placido,13.6,4,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,1,0
1335,São Paulo,Meia,Gabriel,1.4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,Internacional,1,0
1336,Santos,Atacante,Lucas Braga,-0.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Cruzeiro,0,1
1337,Vasco,Lateral,Puma Rodríguez,3.5,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,Fluminense,0,1
1338,Santos,Meia,Rodrigo Fernández,2.0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,Cruzeiro,0,1
1339,Fortaleza,Meia,Pochettino,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,0,1
1340,Goiás,Meia,Morelli,8.2,4,0,0,0,0,1,4,0,5,0,0,0,0,0,0,0,0,0,2,0,0,Palmeiras,1,0
1341,Internacional,Meia,Baralhas,4.9,4,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,0,1
1342,Fluminense,Meia,Arias,5.9,4,0,0,0,0,1,2,0,4,0,0,0,0,0,0,1,0,0,2,0,0,Vasco,1,0
1343,Atlético-MG,Atacante,Paulinho,0.4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Botafogo,0,1
1344,Atlético-MG,Meia,Zaracho,1.7,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,Cuiabá,0,1
1345,Corinthians,Atacante,Yuri Alberto,1.2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,0,1
1346,Coritiba,Meia,Liziero,0.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,Vasco,1,0
1347,Cuiabá,Meia,Ronald Lopes,2.7,5,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Atlético-MG,1,0
1348,Botafogo,Atacante,Júnior Santos,2.4,5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,Corinthians,1,0
1349,Goiás,Meia,Diego,2.4,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,0,1
1350,Bahia,Atacante,Ademir,1.5,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,Santos,0,1
1351,Fluminense,Lateral,Guga,10.5,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cruzeiro,0,1
1352,Cruzeiro,Meia,Wallisson,3.0,5,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,1,0
1353,Vasco,Zagueiro,Robson Bambu,6.4,5,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Coritiba,0,1
1354,Athlético-PR,Meia,Hugo Moura,0.9,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Internacional,0,1
1355,São Paulo,Zagueiro,Diego Costa,5.0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,Fortaleza,0,1
1356,Bragantino,Atacante,Vitinho,6.3,5,0,0,0,3,2,3,0,1,0,0,0,0,0,0,0,0,0,2,0,1,América-MG,1,0
1357,Fortaleza,Zagueiro,Brítez,1.4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,São Paulo,1,0
1358,Palmeiras,Lateral,Piquerez,3.3,5,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,Grêmio,1,0
1359,América-MG,Atacante,Mikael,0.5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,0,1
1360,Athlético-PR,Zagueiro,Matheus Felipe,5.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,0,1
1361,São Paulo,Lateral,Caio Paulista,4.7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Fortaleza,0,1
1362,Bragantino,Atacante,Helinho,18.9,5,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,1,0
1363,Goiás,Meia,Zé Ricardo,5.5,5,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Flamengo,0,1
1364,Athlético-PR,Atacante,Canobbio,8.7,5,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,0,1
1365,Cuiabá,Lateral,Matheus Alexandre,4.9,5,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,1,0
1366,América-MG,Meia,Emmanuel Martínez,1.7,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,0,1
1367,São Paulo,Atacante,Marcos Paulo,2.9,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Fortaleza,0,1
1368,Bragantino,Meia,Jadsom Silva,-0.8,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,América-MG,1,0
1369,Corinthians,Zagueiro,Bruno Méndez,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,0,1
1370,Palmeiras,Meia,Gabriel Menino,5.5,5,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,Grêmio,1,0
1371,Atlético-MG,Zagueiro,Bruno Fuchs,6.4,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Cuiabá,0,1
1372,Internacional,Zagueiro,Igor Gomes,-0.5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Athlético-PR,1,0
1373,Athlético-PR,Meia,Christian,10.9,5,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,0,1
1374,Fortaleza,Meia,Vinícius Zanocelo,-0.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,São Paulo,1,0
1375,Coritiba,Meia,Matheus Bianqui,1.2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vasco,1,0
1376,Fortaleza,Técnico,Juan Vojvoda,6.02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,1,0
1377,Bahia,Meia,Acevedo,2.6,5,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,Santos,0,1
1378,Botafogo,Atacante,Luis Henrique,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,1,0
1379,Athlético-PR,Lateral,Khellven,5.1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,Internacional,0,1
1380,Athlético-PR,Goleiro,Bento,11.0,5,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,Internacional,0,1
1381,Vasco,Lateral,Lucas Piton,2.1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Coritiba,0,1
1382,Corinthians,Meia,Roni,2.1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Botafogo,0,1
1383,Cruzeiro,Atacante,Wesley,3.0,5,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,3,0,1,Fluminense,1,0
1384,Goiás,Zagueiro,Edu,2.1,5,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,Flamengo,0,1
